CustomerKey;CountryCode;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;HouseOwnerFlag;NumberCarsOwned
12039;ZAF;Ricardo;Nath;01.08.1948;M;M;70000;2;Graduate Degree;Management;1;1
12040;SWE;Richard;Torres;01.02.1982;M;M;40000;0;Partial College;Skilled Manual;1;1
12041;DOM;Seth;Martin;01.06.1986;M;M;40000;0;High School;Skilled Manual;1;2
12042;LVA;Alex;Carter;01.03.1981;M;M;40000;0;High School;Skilled Manual;1;2
12043;MLT;Carson;Patterson;01.03.1980;M;M;40000;0;Partial College;Skilled Manual;1;1
12044;MDG;Madeline;Lopez;01.11.1979;S;F;40000;0;Partial College;Skilled Manual;1;1
12045;SSD;Luis;Russell;01.12.1979;S;M;40000;0;Partial College;Skilled Manual;0;1
12046;CAN;Alexa;Cook;01.01.1980;S;F;40000;0;Partial College;Skilled Manual;0;1
12047;VIR;Alexandra;Davis;01.09.1979;S;F;40000;0;Partial College;Skilled Manual;0;1
12048;JEY;Kayla;Coleman;01.05.1983;S;F;70000;0;Partial College;Skilled Manual;1;2
12049;MDG;Angela;Russell;01.10.1973;S;F;80000;0;Bachelors;Management;1;1
12050;UZB;Aaron;Young;01.09.1978;S;M;110000;0;Graduate Degree;Management;0;1
12051;DEU;Isaiah;Scott;01.03.1984;S;M;120000;0;Bachelors;Management;0;3
12052;COL;Makayla;Ward;01.11.1972;S;F;120000;0;Bachelors;Management;0;2
12053;UMI;Cedric;Gao;01.11.1972;S;M;130000;0;Graduate Degree;Management;1;2
12054;GNQ;Luke;Diaz;01.12.1973;M;M;90000;4;Bachelors;Management;1;1
12055;PSE;Arianna;Richardson;01.05.1974;M;F;90000;4;Bachelors;Management;0;1
12056;FRO;Ian;Ward;01.12.1947;M;M;120000;2;Graduate Degree;Management;1;3
12057;HTI;Madeline;Collins;01.09.1948;M;F;120000;2;Graduate Degree;Management;1;3
12058;PRK;Chloe;Nelson;01.12.1948;M;F;130000;2;Bachelors;Management;1;4
12059;COM;Jason;Jenkins;01.11.1948;M;M;130000;2;Bachelors;Management;1;4
12060;TKL;Andrew;Wedge;01.10.1948;S;M;150000;1;Graduate Degree;Management;0;2
12061;SXM;Bryce;Brooks;01.11.1948;M;M;160000;1;Bachelors;Management;1;4
12062;PRY;Edward;Long;01.12.1949;M;M;70000;4;Bachelors;Management;1;2
12063;FLK;Xavier;Martinez;01.03.1950;M;M;70000;4;Bachelors;Management;1;2
12064;SXM;John;White;01.10.1955;S;M;70000;4;Bachelors;Management;1;2
12065;GBR;Isaiah;Collins;01.12.1949;M;M;70000;4;Bachelors;Management;1;2
12066;BEN;Wyatt;Powell;01.02.1950;M;M;70000;4;Bachelors;Management;1;2
12067;CHN;Aaron;Bryant;01.05.1950;S;M;70000;4;Bachelors;Management;1;2
12068;MDA;Maria;Jenkins;01.11.1949;S;F;70000;4;Bachelors;Management;1;2
12069;ECU;Garrett;Kelly;01.05.1950;M;M;70000;4;Bachelors;Management;0;2
12070;MYS;Luke;Ross;01.03.1950;M;M;70000;4;Bachelors;Management;1;2
12071;SDN;Robert;Robinson;01.09.1949;M;M;70000;4;Bachelors;Management;1;2
12072;ASM;Tristan;Ross;01.02.1950;M;M;70000;4;Bachelors;Management;1;2
12073;HKG;Thomas;Rodriguez;01.02.1950;M;M;70000;4;Bachelors;Management;1;2
12074;SMR;Megan;Jenkins;01.04.1961;S;F;70000;4;Bachelors;Management;1;2
12075;FRA;Cameron;Griffin;01.12.1949;S;M;60000;4;Bachelors;Management;1;2
12076;GUF;Chloe;Washington;01.02.1955;M;F;70000;5;Bachelors;Management;1;2
12077;TUN;Nicole;Sandberg;01.03.1956;S;F;70000;5;Bachelors;Management;1;2
12078;CYP;Jose;Edwards;01.08.1950;M;M;60000;4;Bachelors;Management;1;2
12079;BTN;Nathaniel;Cooper;01.10.1956;M;M;60000;4;Bachelors;Management;0;2
12080;GUM;Grace;Sanchez;01.12.1951;S;F;60000;4;Bachelors;Management;1;3
12081;MYT;Kaitlyn;Perez;01.06.1957;S;F;60000;5;Bachelors;Management;1;3
12082;ATF;Lauren;Sanchez;01.04.1952;M;F;70000;5;Bachelors;Management;1;2
12083;HTI;Kayla;Alexander;01.08.1951;M;F;70000;4;Bachelors;Management;1;1
12084;NGA;Aidan;Perry;01.02.1953;M;M;60000;5;Bachelors;Management;0;3
12085;FSM;Tyler;Rodriguez;01.06.1953;M;M;60000;2;Bachelors;Management;1;0
12086;COK;Emily;Clark;01.02.1953;S;F;60000;2;Bachelors;Management;1;0
12087;COK;Sean;Cook;01.07.1958;S;M;70000;4;Bachelors;Management;1;1
12088;GRD;Lauren;Thompson;01.01.1953;S;F;70000;4;Bachelors;Management;1;1
12089;CXR;Nathaniel;Richardson;01.10.1958;M;M;70000;4;Bachelors;Management;1;1
12090;AIA;Savannah;Carter;01.01.1954;M;F;40000;2;High School;Professional;1;2
12091;PRY;Eddie;Munoz;01.11.1959;M;M;40000;2;High School;Professional;1;2
12092;GLP;Austin;White;01.08.1953;M;M;40000;2;High School;Professional;1;2
12093;GTM;Levi;Chandra;01.05.1954;M;M;60000;2;Partial College;Professional;1;2
12094;GNB;Bailey;Bailey;01.03.1954;M;F;60000;2;Bachelors;Management;1;0
12095;ERI;Austin;Griffin;01.08.1953;M;M;60000;2;Bachelors;Management;1;0
12096;AZE;Caitlin;Brooks;01.08.1953;M;F;60000;2;Bachelors;Management;0;0
12097;POL;Sean;Allen;01.05.1955;S;M;60000;2;Partial College;Professional;1;2
12098;FLK;Grace;Clark;01.04.1955;S;F;60000;2;Partial College;Professional;1;2
12099;JAM;Sydney;Hall;01.05.1955;S;F;60000;2;Partial College;Professional;0;2
12100;GBR;Jon;Sun;01.10.1954;S;M;60000;2;Bachelors;Management;1;0
12101;PYF;Logan;Patterson;01.10.1954;S;M;70000;4;Partial College;Professional;1;2
12102;BMU;Devin;Simmons;01.12.1954;M;M;70000;4;Partial College;Professional;1;2
12103;CYM;Chloe;White;01.10.1960;M;F;70000;4;Partial College;Professional;1;2
12104;JPN;Mariah;Ross;01.01.1960;M;F;70000;4;Partial College;Professional;1;2
12105;KIR;Abigail;Foster;01.11.1954;S;F;70000;5;Partial College;Professional;1;2
12106;ZAF;Isaiah;Baker;01.12.1955;M;M;40000;2;Partial High School;Skilled Manual;1;2
12107;MYS;Nathan;Gonzales;01.08.1961;M;M;40000;2;Partial High School;Skilled Manual;1;2
12108;SEN;James;Walker;01.02.1961;M;M;60000;2;Partial College;Professional;1;2
12109;KGZ;Morgan;Foster;01.09.1955;S;F;60000;2;Partial College;Professional;1;2
12110;LBR;Bianca;Guo;01.08.1955;M;F;60000;2;Partial College;Professional;1;1
12111;PHL;Jacqueline;Gonzales;01.02.1956;M;F;60000;2;Partial College;Professional;1;1
12112;QAT;Arianna;Henderson;01.12.1955;M;F;70000;4;Partial College;Professional;1;1
12113;CIV;Nathan;Hughes;01.02.1968;M;M;70000;2;High School;Professional;1;2
12114;ZWE;Charles;Richardson;01.05.1957;M;M;70000;2;High School;Professional;1;2
12115;SMR;Chloe;Richardson;01.08.1956;S;F;70000;2;High School;Professional;1;2
12116;PYF;Amanda;Gray;01.08.1956;S;F;70000;2;High School;Professional;1;2
12117;SGS;Cameron;Yang;01.01.1957;M;M;60000;2;Partial College;Professional;1;1
12118;GLP;Miguel;Sanchez;01.07.1967;M;F;60000;2;Partial College;Professional;1;1
12119;GUM;Keith;Raje;01.11.1956;M;M;60000;2;Partial College;Professional;0;1
12120;LSO;Xavier;Simmons;01.01.1958;M;M;60000;3;High School;Professional;1;2
12121;BLZ;Logan;Wilson;01.03.1958;S;M;60000;3;High School;Professional;1;2
12122;KHM;Destiny;Coleman;01.06.1958;M;F;70000;4;Partial College;Professional;1;2
12123;PRY;Wesley;Liang;01.12.1963;M;M;170000;2;Bachelors;Management;1;2
12124;VNM;Brandi;Gill;01.08.1962;S;F;110000;2;Partial College;Professional;1;3
12125;CAF;Diana;Ortega;01.07.1962;M;F;130000;2;Partial College;Professional;1;2
12126;STP;Tammy;Raman;01.05.1963;M;F;150000;2;High School;Professional;1;1
12127;IRN;Grace;Davis;01.06.1962;M;F;100000;2;Partial College;Professional;1;4
12128;MOZ;Kristy;Munoz;01.12.1967;M;F;120000;3;High School;Professional;1;4
12129;VGB;Wendy;Alvarez;01.03.1962;M;F;120000;3;High School;Professional;1;4
12130;NER;Suzanne;Zhou;01.02.1962;S;F;120000;3;High School;Professional;1;4
12131;SRB;Randall;Dominguez;01.04.1961;M;M;90000;2;High School;Professional;0;2
12132;SPM;Kaitlyn;Henderson;01.05.1961;M;F;110000;3;Partial College;Professional;1;4
12133;CXR;Colleen;Xie;01.06.1961;M;F;130000;3;Partial College;Professional;1;3
12134;CXR;Hector;Alonso;01.09.1966;M;M;170000;3;High School;Professional;1;4
12135;LCA;Fernando;Taylor;01.10.1962;M;M;90000;2;Partial College;Professional;1;0
12136;BTN;Blake;Turner;01.05.1938;M;M;30000;4;High School;Professional;0;2
12137;BGD;Jack;Green;01.05.1938;M;M;90000;3;Graduate Degree;Management;1;1
12138;SHN;Colin;Jai;01.05.1939;M;M;70000;3;Graduate Degree;Management;1;2
12139;CRI;Franklin;Yang;01.03.1944;M;M;70000;4;Graduate Degree;Management;1;2
12140;DZA;Oscar;Russell;01.09.1970;S;M;90000;4;Partial College;Professional;0;3
12141;VGB;Kaitlyn;Lee;01.09.1976;S;F;90000;4;Partial College;Professional;1;3
12142;MRT;Gabriella;Torres;01.07.1981;S;F;100000;4;Bachelors;Management;1;4
12143;PYF;Logan;Turner;01.05.1971;M;M;100000;4;Bachelors;Management;1;4
12144;EST;Kelly;Jenkins;01.05.1971;M;F;100000;4;Partial College;Professional;1;4
12145;MKD;Brandon;Butler;01.09.1976;M;M;100000;4;Partial College;Professional;1;4
12146;SSD;Xavier;Thomas;01.01.1971;S;M;110000;3;Bachelors;Management;0;4
12147;PNG;Taylor;Patterson;01.06.1970;M;F;80000;4;Bachelors;Management;1;0
12148;SHN;Gabrielle;Morris;01.06.1970;S;F;100000;5;Partial College;Professional;1;0
12149;MSR;Bailey;Scott;01.06.1975;M;F;100000;5;Partial College;Professional;1;1
12150;MTQ;Logan;Wang;01.08.1975;M;M;130000;2;Graduate Degree;Management;1;2
12151;SMR;Steven;Kelly;01.11.1969;M;M;130000;2;Bachelors;Management;1;3
12152;GRC;Adrian;Ramirez;01.03.1975;M;M;130000;2;Bachelors;Management;1;3
12153;LVA;Kaitlyn;Bailey;01.03.1962;S;F;70000;3;Partial College;Professional;1;1
12154;SXM;Hailey;Adams;01.07.1967;S;F;80000;3;Partial College;Professional;1;0
12155;TUR;Gabriella;Lopez;01.10.1967;S;F;80000;3;Partial College;Professional;1;0
12156;ASM;Bonnie;Raji;01.07.1939;M;F;70000;4;Graduate Degree;Management;1;2
12157;SLE;William;White;01.03.1940;M;M;120000;1;Graduate Degree;Management;1;1
12158;BHS;Kyle;Phillips;01.10.1979;M;M;80000;4;Partial College;Professional;1;2
12159;YEM;Kaitlyn;Scott;01.11.1974;M;F;80000;4;Partial College;Professional;1;2
12160;PLW;Jaclyn;Zhang;01.05.1969;S;F;90000;0;Partial College;Professional;1;1
12161;ATG;Alexandria;Rogers;01.03.1974;M;F;100000;5;Partial College;Professional;1;1
12162;PER;Luke;Mitchell;01.12.1974;S;M;120000;4;Partial College;Professional;1;3
12163;HRV;Aaron;Wang;01.03.1969;S;M;150000;2;Bachelors;Management;0;2
12164;CAF;Noah;Butler;01.04.1974;M;M;150000;3;Bachelors;Management;1;3
12165;AIA;Caleb;Flores;01.12.1967;M;M;80000;5;Partial College;Professional;1;2
12166;DJI;Jared;Rogers;01.03.1984;M;M;80000;5;Partial College;Professional;1;2
12167;SHN;Sebastian;Stewart;01.03.1968;S;M;100000;1;Partial College;Professional;1;3
12168;PAK;Hunter;Jackson;01.08.1966;M;M;80000;5;Partial College;Professional;1;3
12169;GUY;Abigail;Howard;01.11.1972;S;F;120000;1;High School;Professional;1;4
12170;MLI;Sara;Reed;01.01.1972;M;F;130000;1;Bachelors;Management;0;2
12171;ZWE;Alyssa;Cooper;01.01.1972;S;F;130000;1;Bachelors;Management;0;3
12172;ISL;Eduardo;Alexander;01.03.1972;S;M;130000;1;Bachelors;Management;0;3
12173;QAT;Dalton;Edwards;01.03.1967;M;M;130000;1;Bachelors;Management;1;3
12174;CMR;Charles;Phillips;01.11.1966;M;M;170000;1;Graduate Degree;Management;0;4
12175;NCL;Luke;Powell;01.09.1966;S;M;60000;2;High School;Professional;0;2
12176;IDN;Cody;James;01.11.1966;S;M;60000;2;High School;Professional;0;2
12177;SGP;Kevin;Campbell;01.09.1960;S;M;70000;4;High School;Professional;1;0
12178;BOL;Ethan;Shan;01.11.1959;M;M;80000;2;Partial High School;Skilled Manual;1;2
12179;TON;Alexis;Jones;01.04.1941;S;F;50000;2;Graduate Degree;Management;1;2
12180;MLI;Holly;Mehta;01.03.1942;S;F;50000;2;Graduate Degree;Management;1;2
12181;SPM;Katelyn;Sanders;01.02.1942;M;F;130000;2;Graduate Degree;Management;1;3
12182;GUM;Erin;Torres;01.06.1966;M;F;70000;5;High School;Professional;1;4
12183;ZAF;Emily;Robinson;01.04.1966;M;F;80000;5;Partial College;Professional;1;3
12184;BTN;Isaiah;Perez;01.06.1966;M;M;100000;3;Partial College;Professional;1;4
12185;NFK;Kaitlyn;Patterson;01.01.1966;S;F;100000;0;Partial College;Professional;1;2
12186;FRA;Bryant;Srini;01.05.1971;S;M;100000;0;Partial College;Professional;0;3
12187;SHN;Ruben;Subram;01.01.1966;M;M;100000;0;Partial College;Professional;1;3
12188;GRC;Ashley;Thomas;01.11.1965;S;F;110000;3;Partial College;Professional;1;4
12189;CHN;Sophia;Wright;01.02.1971;M;F;130000;4;Bachelors;Management;1;3
12190;NLD;Justin;Gonzales;01.06.1966;S;M;170000;1;Graduate Degree;Management;0;2
12191;SXM;Melissa;Washington;01.04.1965;M;F;60000;2;Partial High School;Skilled Manual;1;2
12192;BHR;Jocelyn;Hayes;01.05.1960;S;F;60000;2;Partial High School;Skilled Manual;0;2
12193;STP;Caleb;Simmons;01.08.1959;S;M;70000;3;High School;Professional;1;0
12194;GRD;Destiny;Foster;01.01.1959;S;F;70000;3;Graduate Degree;Management;1;2
12195;LCA;Erin;Morris;01.05.1970;S;F;70000;3;Graduate Degree;Management;1;2
12196;SYR;Alexis;Miller;01.03.1959;S;F;70000;3;Graduate Degree;Management;1;2
12197;KWT;Adam;Hernandez;01.07.1958;M;M;70000;3;Graduate Degree;Management;0;2
12198;RUS;Noah;Scott;01.08.1958;M;M;60000;3;Graduate Degree;Management;1;2
12199;AUT;Christina;Richardson;01.11.1957;S;F;40000;3;Partial College;Professional;0;2
12200;SAU;Rafael;Sharma;01.01.1943;M;M;70000;4;Graduate Degree;Management;1;2
12201;BTN;Mindy;Yuan;01.02.1944;M;F;100000;2;Graduate Degree;Management;1;3
12202;BLM;Xavier;Ross;01.11.1943;M;M;100000;2;Graduate Degree;Management;1;3
12203;LAO;Zachary;Hughes;01.09.1943;M;M;120000;2;Graduate Degree;Management;1;3
12204;IRL;Bradley;Jai;01.08.1943;M;M;120000;2;Graduate Degree;Management;1;3
12205;BRB;Madison;Long;01.03.1944;S;F;130000;2;Bachelors;Management;0;4
12206;CUW;Sierra;Parker;01.10.1944;M;F;90000;5;Bachelors;Management;1;2
12207;NFK;Samuel;Hill;01.12.1945;S;M;80000;4;Bachelors;Management;1;2
12208;MAF;Dominique;Sanchez;01.08.1945;M;F;130000;2;Bachelors;Management;1;4
12209;BES;Mindy;Jai;01.12.1945;M;F;130000;2;Bachelors;Management;1;4
12210;BWA;Alan;He;01.03.1984;M;M;10000;0;Graduate Degree;Manual;0;0
12211;FIN;Victor;Romero;01.02.1985;M;M;10000;0;Graduate Degree;Manual;1;0
12212;BHS;Shawna;Xie;01.11.1974;M;F;10000;0;Graduate Degree;Manual;1;0
12213;ATG;Alejandro;Lal;01.01.1974;M;M;10000;1;Graduate Degree;Manual;1;0
12214;PRY;Julie;Raje;01.03.1968;M;F;20000;1;Graduate Degree;Manual;1;0
12215;GMB;Karla;She;01.06.1968;M;F;20000;1;Graduate Degree;Clerical;1;0
12216;MTQ;Gerald;Rodriguez;01.09.1967;M;M;20000;1;Graduate Degree;Clerical;1;0
12217;NPL;Kyle;Roberts;01.12.1966;M;M;10000;1;Bachelors;Manual;1;0
12218;HKG;Mitchell;Xu;01.05.1967;M;M;10000;1;Bachelors;Manual;1;0
12219;WLF;Kurt;Nara;01.10.1977;M;M;10000;1;Bachelors;Manual;1;0
12220;ATG;Virginia;Sara;01.07.1966;M;F;10000;1;Bachelors;Manual;1;0
12221;COL;Brandi;Ruiz;01.07.1966;M;F;20000;1;Graduate Degree;Clerical;1;0
12222;PAN;Jenny;Xu;01.09.1966;M;F;20000;1;Graduate Degree;Clerical;1;0
12223;MLT;Felicia;Vazquez;01.08.1966;M;F;20000;1;Graduate Degree;Clerical;1;0
12224;ERI;Tristan;Henderson;01.03.1941;M;M;20000;1;Graduate Degree;Clerical;1;0
12225;LBN;Kathleen;Ortega;01.05.1964;M;F;20000;1;Graduate Degree;Clerical;1;0
12226;NPL;Faith;Ward;01.04.1968;M;F;10000;1;Bachelors;Clerical;1;0
12227;COD;Kelsey;Raje;01.02.1963;M;F;10000;1;Partial College;Manual;1;0
12228;IOT;Mayra;Martinez;01.02.1963;M;F;20000;1;Bachelors;Clerical;1;0
12229;RUS;Kari;Gomez;01.05.1962;M;F;10000;2;Partial College;Manual;1;0
12230;IRN;Wesley;Zheng;01.08.1961;M;M;10000;2;Partial College;Manual;1;0
12231;KOR;Isabelle;Patterson;01.09.1960;S;F;10000;2;Partial College;Manual;1;0
12232;GUF;Sean;Hernandez;01.10.1960;S;M;10000;2;Partial College;Manual;1;0
12233;SWE;Jerry;Yuan;01.11.1960;M;M;10000;2;Partial College;Manual;1;1
12234;NER;Clarence;Zeng;01.08.1959;M;M;10000;2;Partial College;Manual;1;1
12235;MUS;Donna;Rai;01.05.1949;M;F;30000;1;Graduate Degree;Clerical;1;0
12236;COM;Kendra;Gill;01.12.1946;M;F;20000;1;Partial College;Manual;1;0
12237;LCA;Ruth;Madan;01.05.1952;M;F;20000;1;Partial College;Manual;1;0
12238;IMN;Monica;Raman;01.07.1952;M;F;30000;1;Bachelors;Clerical;1;0
12239;GRC;Alberto;Ramos;01.11.1947;M;M;30000;1;Bachelors;Clerical;1;0
12240;BRN;Clayton;Sharma;01.06.1986;S;M;10000;0;Partial College;Manual;0;1
12241;ERI;Kristine;Sandberg;01.05.1985;S;F;10000;0;Partial College;Manual;0;1
12242;COL;Gilbert;Liang;01.08.1984;S;M;10000;0;Partial College;Manual;0;1
12243;KOR;Kristy;Rubio;01.11.1985;S;F;10000;0;Partial College;Manual;0;1
12244;GIB;Amy;Huang;01.05.1986;M;F;20000;0;Bachelors;Clerical;1;0
12245;GUY;Francisco;Gonzalez;01.05.1984;S;M;10000;0;Partial College;Manual;1;1
12246;GLP;Shawn;Luo;01.04.1985;M;M;10000;1;High School;Manual;1;0
12247;UZB;Brandy;Raman;01.04.1985;S;F;20000;0;Bachelors;Clerical;1;0
12248;CHL;Devin;Taylor;01.09.1983;S;M;10000;1;High School;Manual;0;0
12249;SSD;Jessie;Cai;01.03.1984;M;M;20000;0;Bachelors;Clerical;1;0
12250;SXM;Andrea;Collins;01.10.1982;S;F;10000;1;High School;Manual;0;0
12251;BFA;Troy;Suri;01.10.1982;M;M;20000;0;Partial College;Manual;1;0
12252;GRL;Omar;Liu;01.03.1983;M;M;20000;0;Partial College;Manual;0;0
12253;CAN;Jenny;Sun;01.08.1982;S;F;20000;0;Partial College;Manual;1;0
12254;MMR;Calvin;Deng;01.08.1948;S;M;20000;1;Partial College;Manual;1;0
12255;PAK;Robyn;Alvarez;01.01.1978;S;F;20000;1;Partial College;Manual;0;0
12256;KNA;Wendy;Ramos;01.10.1972;M;F;20000;1;Partial College;Manual;1;0
12257;TWN;Ross;Ruiz;01.10.1966;M;M;30000;4;Graduate Degree;Clerical;1;0
12258;ARG;Jamie;Li;01.03.1967;M;F;30000;4;Graduate Degree;Clerical;1;0
12259;MSR;Cindy;Madan;01.04.1972;M;F;30000;4;Graduate Degree;Clerical;1;0
12260;FSM;Melinda;Romero;01.05.1972;M;F;30000;4;Graduate Degree;Clerical;1;0
12261;ALB;Kaitlin;Sanchez;01.04.1966;M;F;10000;1;High School;Manual;1;1
12262;CAN;Morgan;Sanchez;01.11.1965;M;F;20000;1;Partial College;Manual;1;0
12263;GRD;Emmanuel;Garcia;01.09.1965;S;M;20000;1;Partial College;Manual;0;0
12264;MDV;Bruce;Ashe;01.08.1976;S;M;20000;1;Partial College;Manual;0;0
12265;GUF;Alan;Guo;01.12.1964;S;M;10000;1;High School;Manual;0;1
12266;COG;Tiffany;Lin;01.03.1970;M;F;20000;2;Partial College;Manual;1;1
12267;CAF;Clifford;Garcia;01.11.1963;S;M;20000;2;Partial College;Manual;1;1
12268;COD;Edwin;Shan;01.10.1963;M;M;30000;1;Graduate Degree;Clerical;1;0
12269;GMB;Warren;Zheng;01.06.1971;M;M;30000;3;Graduate Degree;Clerical;1;0
12270;AUT;Ebony;Ramos;01.03.1966;S;F;30000;3;Graduate Degree;Clerical;1;0
12271;TCD;Tyrone;Hernandez;01.03.1965;M;M;30000;0;Bachelors;Clerical;1;0
12272;LSO;Justin;Alexander;01.06.1965;M;M;40000;3;Graduate Degree;Clerical;1;0
12273;ISL;Nelson;Carlson;01.04.1964;M;M;30000;1;Bachelors;Clerical;1;0
12274;QAT;Javier;Torres;01.03.1976;S;M;10000;2;High School;Manual;1;0
12275;AUT;Adriana;Madan;01.06.1981;S;F;20000;0;Partial College;Manual;1;1
12276;MOZ;Alisha;Shan;01.01.1976;M;F;30000;0;Bachelors;Clerical;1;0
12277;LBR;Beth;Ortega;01.10.1974;S;F;10000;2;High School;Manual;1;0
12278;PNG;Meredith;Johnsen;01.07.1974;S;F;10000;2;High School;Manual;1;0
12279;CXR;Mathew;Suarez;01.12.1975;M;M;30000;0;Bachelors;Clerical;1;0
12280;CIV;Theresa;Alvarez;01.06.1981;M;F;30000;0;Bachelors;Clerical;0;0
12281;SOM;Janelle;Sanchez;01.04.1981;M;F;40000;0;Graduate Degree;Clerical;1;0
12282;CCK;Nicolas;Tang;01.01.1981;S;M;40000;0;Graduate Degree;Clerical;1;0
12283;GIN;Todd;Zeng;01.08.1980;S;M;20000;0;Partial College;Manual;1;1
12284;URY;Cristina;Beck;01.09.1980;M;F;30000;0;Bachelors;Clerical;0;0
12285;TGO;Bethany;Chande;01.05.1975;S;F;30000;1;Bachelors;Clerical;1;0
12286;ATF;Nathan;Jenkins;01.03.1975;S;M;40000;0;Graduate Degree;Skilled Manual;1;0
12287;LVA;Andre;Arun;01.06.1957;S;M;10000;3;Partial College;Manual;0;2
12288;SMR;Sara;Brooks;01.09.1984;M;F;10000;2;High School;Manual;0;1
12289;AIA;Joseph;Taylor;01.09.1984;S;M;10000;2;High School;Manual;1;1
12290;SHN;Kaylee;Morris;01.10.1973;S;F;10000;2;High School;Manual;1;1
12291;CUB;Johnathan;Suri;01.10.1949;S;M;90000;5;Partial College;Professional;0;2
12292;AFG;Nicolas;Kumar;01.03.1955;M;M;130000;3;Bachelors;Management;1;3
12293;CXR;Tammy;Garcia;01.11.1949;M;F;130000;3;Bachelors;Management;1;3
12294;NIU;Shane;Kovar;01.05.1950;M;M;130000;3;Bachelors;Management;1;4
12295;GLP;Dwayne;Gomez;01.03.1956;S;M;60000;3;Partial High School;Skilled Manual;1;4
12296;TKL;Francisco;Sara;01.08.1961;M;M;70000;5;High School;Professional;0;2
12297;BVT;Felicia;Blanco;01.07.1950;S;F;80000;5;Partial College;Professional;0;2
12298;LVA;Crystal;Zeng;01.11.1950;S;F;90000;5;Partial College;Professional;0;2
12299;NIU;Walter;Serrano;01.12.1950;M;M;150000;3;Graduate Degree;Management;0;4
12300;AIA;Adriana;Gonzalez;01.01.1952;S;F;80000;5;Partial College;Professional;1;2
12301;ZWE;Nichole;Nara;01.06.1952;S;F;100000;2;Bachelors;Management;1;4
12302;KNA;Kevin;Coleman;01.08.1951;M;M;100000;2;Bachelors;Management;0;4
12303;KOR;Kristi;Alvarez;01.10.1951;M;F;130000;4;Partial College;Professional;1;4
12304;BLZ;Alejandro;Zhou;01.06.1957;S;M;130000;4;Partial College;Professional;0;4
12305;KAZ;Xavier;Bailey;01.01.1960;M;M;80000;4;Partial College;Professional;0;1
12306;BLR;Logan;Parker;01.12.1958;M;M;80000;4;Partial College;Professional;1;2
12307;TUR;Brad;She;01.05.1960;M;M;90000;4;High School;Professional;1;1
12308;GIN;Margaret;He;01.10.1970;M;F;100000;3;High School;Professional;1;2
12309;SHN;Omar;Raje;01.04.1960;S;M;130000;3;Partial College;Professional;0;4
12310;CYP;Stacy;Munoz;01.01.1960;S;F;130000;3;High School;Professional;0;4
12311;SWE;Stanley;Weber;01.06.1965;S;M;130000;4;High School;Professional;0;1
12312;ALA;Jake;Zhao;01.05.1970;M;M;100000;3;Bachelors;Management;1;4
12313;NRU;Jaime;Chande;01.12.1958;S;M;100000;3;Bachelors;Management;1;4
12314;TCA;Jill;Suarez;01.03.1959;M;F;110000;2;Bachelors;Management;1;1
12315;MAF;Ann;Rodriguez;01.03.1959;M;F;130000;4;Partial College;Professional;1;2
12316;MCO;Alejandro;Luo;01.11.1964;M;M;130000;5;Partial College;Professional;0;2
12317;ASM;Carl;She;01.03.1959;M;M;150000;2;Bachelors;Management;1;3
12318;ISR;Kristina;Schmidt;01.10.1958;M;F;170000;0;Bachelors;Management;0;3
12319;BHR;Shannon;Ye;01.01.1958;M;F;90000;4;High School;Professional;1;2
12320;BMU;Cheryl;Alvarez;01.06.1963;S;F;120000;4;Partial College;Professional;1;3
12321;MSR;Rosa;Hu;01.08.1956;M;F;70000;5;Partial High School;Skilled Manual;1;2
12322;LVA;Kari;Mehta;01.01.1957;M;F;80000;4;High School;Professional;1;3
12323;GIB;Lawrence;Alonso;01.01.1962;M;M;80000;4;High School;Professional;1;2
12324;PRY;Dale;Lal;01.08.1956;S;M;90000;4;High School;Professional;1;3
12325;BES;Gloria;Martin;01.09.1956;M;F;130000;4;High School;Professional;1;3
12326;BVT;Glenn;Zhou;01.08.1956;S;M;170000;0;Partial College;Management;0;4
12327;TTO;Edwin;Liang;01.01.1961;S;M;100000;3;Partial College;Management;1;4
12328;IDN;Eugene;Zhao;01.09.1955;S;M;130000;4;High School;Management;0;3
